timestamp,value,ram_pct,network_in
2024-01-01 00:00:00,0.26334134275884763,0.5401635620339664,0.14818040253694376
2024-01-01 00:05:00,0.319104042547051,0.5551195697021712,0.22585961211541825
2024-01-01 00:10:00,0.31060491995126505,0.5329736490337763,0.15641850103351468
2024-01-01 00:15:00,0.29002064173179753,0.5498642522807689,0.27703474000381206
2024-01-01 00:20:00,0.24613669804878763,0.5687475667503464,0.22583492045804082
2024-01-01 00:25:00,0.2896494111838494,0.5390858993078795,0.2102964033679662
2024-01-01 00:30:00,0.27258390456142845,0.5276464998670614,0.18631956840723485
2024-01-01 00:35:00,0.3350402546078687,0.5434491837860171,0.21180071352435736
2024-01-01 00:40:00,0.3140359683367997,0.5572397722782934,0.22596624489694456
2024-01-01 00:45:00,0.4099161784309678,0.5277803414795299,0.21608325776680049
2024-01-01 00:50:00,0.3365554787661215,0.5271699285308741,0.2521974558367879
2024-01-01 00:55:00,0.36252889269198135,0.5612364952931076,0.2718987020214893
2024-01-01 01:00:00,0.3912000417698004,0.5220586940980231,0.22903202372884318
2024-01-01 01:05:00,0.3693338734847883,0.5258387232840117,0.15393577531900154
2024-01-01 01:10:00,0.33648687055057874,0.5673225479571232,0.20446966905270017
2024-01-01 01:15:00,0.36775557734447933,0.5344837989059527,0.21417790412570786
2024-01-01 01:20:00,0.343858624888549,0.5485918123676641,0.25913060642097346
2024-01-01 01:25:00,0.3557592630868236,0.5571354014124027,0.25319402277705116
2024-01-01 01:30:00,0.3492816876352036,0.547378310588779,0.18815149442156825
2024-01-01 01:35:00,0.33771373844013747,0.5414869904282639,0.21405601706078217
2024-01-01 01:40:00,0.35439080991228833,0.5312524114177118,0.24012149750755302
2024-01-01 01:45:00,0.34745369190857556,0.5114284494584329,0.27728275941066216
2024-01-01 01:50:00,0.371734755501548,0.559924930376541,0.283212974217522
2024-01-01 01:55:00,0.3650605801463625,0.5474444026990534,0.270819911662267
2024-01-01 02:00:00,0.4087402478514709,0.5337963828338377,0.256408236824303
2024-01-01 02:05:00,0.36782214376903183,0.546139485488039,0.22316586224131102
2024-01-01 02:10:00,0.3553520124716946,0.5957754092416473,0.27036330572279693
2024-01-01 02:15:00,0.32526818259596163,0.5078134390516057,0.3170713391409414
2024-01-01 02:20:00,0.3355128210170577,0.5162590583214617,0.1957956790759181
2024-01-01 02:25:00,0.38564757157650775,0.5364837267645286,0.21560420006173708
2024-01-01 02:30:00,0.3447105143613381,0.5525392128955919,0.208704579619216
2024-01-01 02:35:00,0.33804394284061917,0.5269538961567762,0.2110973172374181
2024-01-01 02:40:00,0.4283183504336311,0.532076856657383,0.300489967410185
2024-01-01 02:45:00,0.33054589443238236,0.515575848793786,0.3166566698572943
2024-01-01 02:50:00,0.36454781764852884,0.5651857679718731,0.25935179002513353
2024-01-01 02:55:00,0.31480439016927964,0.49917219965387655,0.28377500552414325
2024-01-01 03:00:00,0.33870758095909825,0.5288967762796002,0.2906150813248778
2024-01-01 03:05:00,0.3728244935783308,0.582611964115533,0.3121694433365962
2024-01-01 03:10:00,0.37792598255013,0.5496148939244788,0.2656488460023244
2024-01-01 03:15:00,0.41558775767110734,0.5779427417995565,0.26752942732026025
2024-01-01 03:20:00,0.41087391662900347,0.5632122989276667,0.21892225842524776
2024-01-01 03:25:00,0.3807791313087002,0.5314824766586631,0.2366742658246229
2024-01-01 03:30:00,0.3972783765555806,0.5016062970986962,0.24483534215613678
2024-01-01 03:35:00,0.3624551643222437,0.5712235388808218,0.2735645422293987
2024-01-01 03:40:00,0.4208505991562942,0.541653230330871,0.2718768507456139
2024-01-01 03:45:00,0.37683594857326613,0.5658281172443589,0.2786756173295759
2024-01-01 03:50:00,0.3685202778261266,0.5710275698233052,0.2311512945720788
2024-01-01 03:55:00,0.3586284193950894,0.5247768513387162,0.222719241950606
2024-01-01 04:00:00,0.36566067950049885,0.5382285967708693,0.24108789317959683
2024-01-01 04:05:00,0.3904575073684189,0.54006543233753,0.2651001973982663
2024-01-01 04:10:00,0.38013929778826344,0.5124107269279553,0.31028815013083155
2024-01-01 04:15:00,0.3417002052775,0.5602418641431384,0.20722320999920202
2024-01-01 04:20:00,0.3894974879592656,0.5317378946952258,0.3221122876385012
2024-01-01 04:25:00,0.39826804711766856,0.5383466553834972,0.35373147405116245
2024-01-01 04:30:00,0.35847223316880994,0.5752391044631673,0.29838325682966554
2024-01-01 04:35:00,0.3892913255658742,0.5471508126163072,0.2222616202542094
2024-01-01 04:40:00,0.38155264498686015,0.5349671489914196,0.27047107128946735
2024-01-01 04:45:00,0.41722259002257456,0.5543728186533845,0.24744939015880088
2024-01-01 04:50:00,0.45717192384672367,0.5643109953073864,0.2895754174540534
2024-01-01 04:55:00,0.381461549110074,0.5424905483957309,0.2721177203745611
2024-01-01 05:00:00,0.4087703845814065,0.5461474538881541,0.28957330860216296
2024-01-01 05:05:00,0.36228906990650367,0.5664442342892111,0.2951650226388656
2024-01-01 05:10:00,0.41217802338475107,0.48416651611330735,0.295522030909309
2024-01-01 05:15:00,0.38796366984128006,0.5011497726892334,0.20555785107768348
2024-01-01 05:20:00,0.4096787145068592,0.5645633056383077,0.2818221297776831
2024-01-01 05:25:00,0.42612795076768634,0.5169513787826696,0.3185821551110506
2024-01-01 05:30:00,0.4131097199413298,0.5552933280827068,0.27033564923778464
2024-01-01 05:35:00,0.3668930261546982,0.5452450266197654,0.2758691028613315
2024-01-01 05:40:00,0.28058918020136586,0.5428018340336118,0.24925784476951895
2024-01-01 05:45:00,0.3588053198113457,0.544181984374275,0.30949292487365554
2024-01-01 05:50:00,0.41498673319544715,0.5498187031776844,0.300095290228725
2024-01-01 05:55:00,0.3683102730384711,0.5358271366682242,0.2516161952152849
2024-01-01 06:00:00,0.3931706056460133,0.5467757867188014,0.29121811410810394
2024-01-01 06:05:00,0.41511122186232774,0.5361523577484567,0.2946465245624435
2024-01-01 06:10:00,0.38788406209670506,0.5488493826856929,0.2740543906928619
2024-01-01 06:15:00,0.3697057824127065,0.5521731506376986,0.21041861292269537
2024-01-01 06:20:00,0.43639908581470743,0.4794618649453839,0.24685489882082157
2024-01-01 06:25:00,0.39775073254040044,0.5162818306658479,0.22475012753474463
2024-01-01 06:30:00,0.3934551034399246,0.5215127642316537,0.2803118054391159
2024-01-01 06:35:00,0.4020543821453626,0.509095732784296,0.2873171506448103
2024-01-01 06:40:00,0.3989155608499594,0.5198523804754568,0.2650697121413367
2024-01-01 06:45:00,0.31974628754942036,0.5019317093675931,0.31606815660998133
2024-01-01 06:50:00,0.4969638050567141,0.5400797624533613,0.2218098225227044
2024-01-01 06:55:00,0.4564982186396608,0.5214443126620119,0.31549317444176334
2024-01-01 07:00:00,0.366464046805091,0.47951960631938184,0.29643043771845684
2024-01-01 07:05:00,0.3843698143115065,0.5444962339859509,0.3027585460040462
2024-01-01 07:10:00,0.41792662444518147,0.542187476942193,0.2560341400378403
2024-01-01 07:15:00,0.4807161463753012,0.5296925746321223,0.2730583023619114
2024-01-01 07:20:00,0.34908278095893897,0.4995320726954296,0.23792433137444108
2024-01-01 07:25:00,0.4013003748790395,0.5039285691528034,0.25704553152289733
2024-01-01 07:30:00,0.40860053138995844,0.5208702516075776,0.3538452719684024
2024-01-01 07:35:00,0.41029033699578643,0.5015155167515523,0.22685049469620366
2024-01-01 07:40:00,0.3711851194302087,0.5534524831269929,0.2898667722291844
2024-01-01 07:45:00,0.3894923337987165,0.523693250641347,0.25285254000918456
2024-01-01 07:50:00,0.37504983912851975,0.489805411677307,0.2591125569286791
2024-01-01 07:55:00,0.38958014977862176,0.49263944705583246,0.29063938006025225
2024-01-01 08:00:00,0.3987060045609898,0.5294251862583293,0.27688736134367253
2024-01-01 08:05:00,0.3926367949009795,0.5068638345053784,0.20888206081799515
2024-01-01 08:10:00,0.4566910450836762,0.5374455901177564,0.3408889667699351
2024-01-01 08:15:00,0.35006698179585494,0.5265128342443456,0.29254612452688655
2024-01-01 08:20:00,0.370639084992592,0.4776024815723231,0.27585805933693774
2024-01-01 08:25:00,0.35007488428676553,0.48888130458631174,0.2582263244811793
2024-01-01 08:30:00,0.3630760953631942,0.5087415008296169,0.23708798724750774
2024-01-01 08:35:00,0.39459798075062086,0.5003552724587045,0.34716348630984273
2024-01-01 08:40:00,0.34707236900183436,0.5077546482797506,0.20116162812555863
2024-01-01 08:45:00,0.3917134639048849,0.5168494916860362,0.23684828665723442
2024-01-01 08:50:00,0.3515714289816006,0.4616241966182854,0.21845402302041222
2024-01-01 08:55:00,0.36303009825616595,0.5004284189897235,0.1927539360743326
2024-01-01 09:00:00,0.3223249590334938,0.5003609940487275,0.2063092048344344
2024-01-01 09:05:00,0.36169835104433884,0.5124405105787725,0.21983232331145663
2024-01-01 09:10:00,0.29858659353332784,0.4762033668590856,0.1434464637755973
2024-01-01 09:15:00,0.3539457613836315,0.5282594876931052,0.20226491423997553
2024-01-01 09:20:00,0.36268640759898285,0.46892669227965034,0.290567703085375
2024-01-01 09:25:00,0.3570154436886819,0.46524787400420303,0.1568295833697182
2024-01-01 09:30:00,0.31110177206172496,0.5090891586308888,0.24706387054317555
2024-01-01 09:35:00,0.35375478013442835,0.5073072082599227,0.24013946187919488
2024-01-01 09:40:00,0.42306538278215167,0.4697846388722961,0.2090930011463315
2024-01-01 09:45:00,0.3571628892546465,0.4807258131949595,0.20440656860338413
2024-01-01 09:50:00,0.37966900266655296,0.4705137053740686,0.20924666450584695
2024-01-01 09:55:00,0.3785697510321925,0.4894921059197951,0.18788792447504926
2024-01-01 10:00:00,0.3711451133534076,0.47705176369999625,0.2341031183885651
2024-01-01 10:05:00,0.3485506103359661,0.5199032611328986,0.23517603626375125
2024-01-01 10:10:00,0.34045532607104867,0.49603194274875934,0.35472400328073084
2024-01-01 10:15:00,0.30289411861929194,0.5040219265593558,0.2928852630564347
2024-01-01 10:20:00,0.3798105215686514,0.4732725661335252,0.25628021186278144
2024-01-01 10:25:00,0.3414096936938328,0.4948618342768174,0.2763737572942773
2024-01-01 10:30:00,0.294461135280018,0.5223565721146796,0.28533045561138975
