timestamp,value,ram_pct,network_in,label
2024-03-11 00:00:00,0.0419754,0.16040539999999992,0.0,0
2024-03-11 00:05:00,0.271605,0.12025779999999986,0.732,1
2024-03-11 00:10:00,0.074074,0.2541436,0.018,1
2024-03-11 00:15:00,0.0765432,0.24613259999999992,0.006,0
2024-03-11 00:20:00,0.1259258,0.2311234000000001,0.2,0
2024-03-11 00:25:00,0.0839508,0.21546979999999993,0.014000000000000002,0
2024-03-11 00:30:00,0.0913582,0.19383060000000008,0.01,0
2024-03-11 00:35:00,0.0962962,0.17523,0.015999999999999997,0
2024-03-11 00:40:00,0.0888888,0.1575506000000001,0.01,0
2024-03-11 00:45:00,0.0716048,0.1648249999999999,0.006,0
2024-03-11 00:50:00,0.071605,0.20506440000000015,0.002,0
2024-03-11 00:55:00,0.0567898,0.19521180000000005,0.006,0
2024-03-11 01:00:00,0.0469136,0.1825966000000001,0.006,0
2024-03-11 01:05:00,0.0617286,0.1751381999999999,0.006,0
2024-03-11 01:10:00,0.0592592,0.16362799999999988,0.002,0
2024-03-11 01:15:00,0.07654319999999999,0.16464079999999992,0.008,0
2024-03-11 01:20:00,0.07160459999999999,0.16399639999999993,0.01,0
2024-03-11 01:25:00,0.0592592,0.15294659999999993,0.004,0
2024-03-11 01:30:00,0.0469136,0.14539579999999996,0.002,0
2024-03-11 01:35:00,0.059259400000000004,0.16068119999999997,0.0,0
2024-03-11 01:40:00,0.046913800000000005,0.15727420000000003,0.0,0
2024-03-11 01:45:00,0.039506200000000005,0.14871079999999992,0.002,0
2024-03-11 01:50:00,0.05432100000000001,0.16095780000000004,0.0,0
2024-03-11 01:55:00,0.046913800000000005,0.15174940000000015,0.002,0
2024-03-11 02:00:00,0.041975200000000004,0.15082859999999998,0.0,0
2024-03-11 02:05:00,0.0592592,0.1770716,0.0,0
2024-03-11 02:10:00,0.0592592,0.18084719999999999,0.0,0
2024-03-11 02:15:00,0.05678999999999999,0.17421719999999996,0.002,0
2024-03-11 02:20:00,0.0641974,0.16500920000000008,0.0,0
2024-03-11 02:25:00,0.05678999999999999,0.1526706000000001,0.0,0
2024-03-11 02:30:00,0.054320999999999994,0.14567219999999992,0.0,0
2024-03-11 02:35:00,0.05679000000000001,0.16160220000000014,0.006,0
2024-03-11 02:40:00,0.051851999999999995,0.15460399999999996,0.0,0
2024-03-11 02:45:00,0.054320999999999994,0.1445672,0.0,0
2024-03-11 02:50:00,0.0567902,0.1863720000000001,0.0,0
2024-03-11 02:55:00,0.049382800000000004,0.1782688,0.002,0
2024-03-11 03:00:00,0.037037,0.16454880000000005,0.0,0
2024-03-11 03:05:00,0.0419754,0.18480659999999993,0.0,0
2024-03-11 03:10:00,0.0444444,0.193094,0.0,0
2024-03-11 03:15:00,0.049382800000000004,0.17909740000000007,0.002,0
2024-03-11 03:20:00,0.051851999999999995,0.16436439999999997,0.004,0
2024-03-11 03:25:00,0.0444446,0.1587476000000001,0.002,0
2024-03-11 03:30:00,0.046913800000000005,0.14926339999999994,0.0,0
2024-03-11 03:35:00,0.0518518,0.1648250000000001,0.006,0
2024-03-11 03:40:00,0.04197540000000001,0.15488059999999992,0.004,0
2024-03-11 03:45:00,0.037037,0.14742160000000004,0.004,0
2024-03-11 03:50:00,0.041975200000000004,0.16583819999999994,0.0,0
2024-03-11 03:55:00,0.039506200000000005,0.15893180000000007,0.004,0
2024-03-11 04:00:00,0.039506200000000005,0.15156519999999996,0.006,0
2024-03-11 04:05:00,0.05432100000000001,0.15552480000000002,0.018,0
2024-03-11 04:10:00,0.037037,0.16279940000000015,0.0,0
2024-03-11 04:15:00,0.0444446,0.14134460000000004,0.004,0
2024-03-11 04:20:00,0.05679000000000001,0.16510139999999995,0.008,0
2024-03-11 04:25:00,0.0419754,0.15653760000000005,0.002,0
2024-03-11 04:30:00,0.034567799999999996,0.14051579999999986,0.002,0
2024-03-11 04:35:00,0.049382800000000004,0.1613262000000001,0.002,0
2024-03-11 04:40:00,0.0345678,0.15009200000000011,0.002,0
2024-03-11 04:45:00,0.0345678,0.13885839999999994,0.002,0
2024-03-11 04:50:00,0.037037,0.13489859999999998,0.0,0
2024-03-11 04:55:00,0.0296294,0.15653760000000005,0.002,0
2024-03-11 05:00:00,0.0320986,0.16583799999999993,0.0,0
2024-03-11 05:05:00,0.0345676,0.17255980000000015,0.002,0
2024-03-11 05:10:00,0.027160200000000002,0.16685079999999997,0.0,0
2024-03-11 05:15:00,0.029629400000000007,0.15331480000000008,0.002,0
2024-03-11 05:20:00,0.0345678,0.1390421999999999,0.0,0
2024-03-11 05:25:00,0.0296294,0.16022099999999995,0.002,0
2024-03-11 05:30:00,0.027160200000000002,0.15064480000000002,0.0,0
2024-03-11 05:35:00,0.037037,0.1641804,0.002,0
2024-03-11 05:40:00,0.037036799999999995,0.16022080000000005,0.0,0
2024-03-11 05:45:00,0.041975399999999996,0.14659299999999997,0.002,0
2024-03-11 05:50:00,0.0444444,0.14235720000000018,0.0,0
2024-03-11 05:55:00,0.0444444,0.1673112,0.002,0
2024-03-11 06:00:00,0.0444444,0.16132600000000008,0.002,0
2024-03-11 06:05:00,0.0518518,0.1463167999999999,0.002,0
2024-03-11 06:10:00,0.0370368,0.15662959999999992,0.002,0
2024-03-11 06:15:00,0.0345678,0.13996300000000006,0.002,0
2024-03-11 06:20:00,0.0493826,0.1679558,0.0,0
2024-03-11 06:25:00,0.034567799999999996,0.16381200000000007,0.004,0
2024-03-11 06:30:00,0.041975200000000004,0.15368320000000002,0.0,0
2024-03-11 06:35:00,0.04444440000000001,0.1685084,0.002,0
2024-03-11 06:40:00,0.037037,0.16445699999999996,0.0,0
2024-03-11 06:45:00,0.039506200000000005,0.14014740000000003,0.002,0
2024-03-11 06:50:00,0.0345676,0.16215479999999993,0.002,0
2024-03-11 06:55:00,0.0320986,0.17698000000000003,0.0,0
2024-03-11 07:00:00,0.029629400000000007,0.16445679999999996,0.0,0
2024-03-11 07:05:00,0.04197540000000001,0.16639020000000004,0.002,0
2024-03-11 07:10:00,0.037037,0.162339,0.0,0
2024-03-11 07:15:00,0.041975399999999996,0.14714539999999998,0.002,0
2024-03-11 07:20:00,0.0469136,0.1710866000000001,0.0,0
2024-03-11 07:25:00,0.0419754,0.16767979999999993,0.0,0
2024-03-11 07:30:00,0.0320986,0.16003679999999998,0.0,0
2024-03-11 07:35:00,0.0493826,0.16602200000000011,0.002,0
2024-03-11 07:40:00,0.046913399999999994,0.15718239999999994,0.0,0
2024-03-11 07:45:00,0.046913800000000005,0.1500921999999999,0.004,0
2024-03-11 07:50:00,0.0592592,0.16694320000000007,0.0,0
2024-03-11 07:55:00,0.049382800000000004,0.15423560000000014,0.002,0
2024-03-11 08:00:00,0.0493828,0.14539600000000008,0.0,0
2024-03-11 08:05:00,0.059259400000000004,0.21731119999999993,0.004,0
2024-03-11 08:10:00,0.0641972,0.210129,0.002,0
2024-03-11 08:15:00,0.074074,0.19033160000000005,0.008,0
2024-03-11 08:20:00,0.0864196,0.16813999999999996,0.01,0
2024-03-11 08:25:00,0.0864198,0.15303880000000025,0.008,0
2024-03-11 08:30:00,0.088889,0.14723760000000008,0.01,0
2024-03-11 08:35:00,0.0987654,0.16565360000000007,0.01,0
2024-03-11 08:40:00,0.093827,0.14917139999999995,0.004,0
2024-03-11 08:45:00,0.0987654,0.15230200000000005,0.008,0
2024-03-11 08:50:00,0.1185184,0.16390419999999994,0.004,0
2024-03-11 08:55:00,0.1086416,0.15174979999999993,0.008,0
2024-03-11 09:00:00,0.111111,0.14023940000000013,0.004,0
2024-03-11 09:05:00,0.1259258,0.1655618000000001,0.012,0
2024-03-11 09:10:00,0.12839499999999998,0.15414360000000005,0.002,0
2024-03-11 09:15:00,0.1432096,0.13904260000000002,0.008,0
2024-03-11 09:20:00,0.15061739999999998,0.18858200000000003,0.014000000000000002,0
2024-03-11 09:25:00,0.1629632,0.18360939999999992,0.01,0
2024-03-11 09:30:00,0.16790139999999998,0.16206259999999995,0.008,0
2024-03-11 09:35:00,0.180247,0.1591159999999998,0.002,0
2024-03-11 09:40:00,0.1851852,0.1581032,0.008,0
2024-03-11 09:45:00,0.1851852,0.15368320000000002,0.006,0
2024-03-11 09:50:00,0.1901236,0.16381220000000007,0.002,0
2024-03-11 09:55:00,0.20000020000000002,0.1549721999999999,0.013999999999999999,0
2024-03-11 10:00:00,0.1802472,0.1402393999999999,0.012,0
2024-03-11 10:05:00,0.19753120000000002,0.17946600000000001,0.012,0
2024-03-11 10:10:00,0.1851854,0.15893180000000007,0.013999999999999999,0
2024-03-11 10:15:00,0.20740759999999997,0.15036839999999996,0.016,0
2024-03-11 10:20:00,0.21728399999999998,0.17062620000000006,0.018000000000000002,0
2024-03-11 10:25:00,0.21975319999999998,0.1427256,0.012,0
2024-03-11 10:30:00,0.20740760000000003,0.11491740000000006,0.01,0
2024-03-11 10:35:00,0.2024692,0.3834254,0.018,0
2024-03-11 10:40:00,0.20740760000000003,0.4895028,0.016,0
